Date,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Impressions,Clicks,CTR,Installs,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Revenue,Total Cost,ROI,ARPU,Average eCPI,account number (Unique users),account number (Event counter),account number (Sales in INR),any_trade_s2s (Unique users),any_trade_s2s (Event counter),any_trade_s2s (Sales in INR),app_init (Unique users),app_init (Event counter),app_init (Sales in INR),confirm_emailotp (Unique users),confirm_emailotp (Event counter),confirm_emailotp (Sales in INR),confirm_mobileotp (Unique users),confirm_mobileotp (Event counter),confirm_mobileotp (Sales in INR),create_account (Unique users),create_account (Event counter),create_account (Sales in INR),equity_trade_s2s (Unique users),equity_trade_s2s (Event counter),equity_trade_s2s (Sales in INR),esign (Unique users),esign (Event counter),esign (Sales in INR),etf_trade_s2s (Unique users),etf_trade_s2s (Event counter),etf_trade_s2s (Sales in INR),exchange and segment (derivative) (Unique users),exchange and segment (derivative) (Event counter),exchange and segment (derivative) (Sales in INR),fno_trade_s2s (Unique users),fno_trade_s2s (Event counter),fno_trade_s2s (Sales in INR),google signup (Unique users),google signup (Event counter),google signup (Sales in INR),kra_kyc_verified (Unique users),kra_kyc_verified (Event counter),kra_kyc_verified (Sales in INR),login_completed (Unique users),login_completed (Event counter),login_completed (Sales in INR),login_sky (Unique users),login_sky (Event counter),login_sky (Sales in INR),maritial status (Unique users),maritial status (Event counter),maritial status (Sales in INR),mtf_trade_s2s (Unique users),mtf_trade_s2s (Event counter),mtf_trade_s2s (Sales in INR),photo (Unique users),photo (Event counter),photo (Sales in INR),political exposed (Unique users),political exposed (Event counter),political exposed (Sales in INR),selfie (Unique users),selfie (Event counter),selfie (Sales in INR),thank_you (Unique users),thank_you (Event counter),thank_you (Sales in INR),"upload salary slip,6 month bank statement,itr. (Unique users)","upload salary slip,6 month bank statement,itr. (Event counter)","upload salary slip,6 month bank statement,itr. (Sales in INR)",verify_kyc (Unique users),verify_kyc (Event counter),verify_kyc (Sales in INR)
9/18/2025,adsvigour,Paid,ads_sky,N/A,1,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,None,N/A,16,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,None,N/A,44,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,HDFC SKY - Android App - Esign,977604,19821,0.0203,1300,0.0656,11638,914,0.7031,0,232163.0505,N/A,0,178.587,20,20,0,10,547,0,1262,6809,0,254,401,0,550,697,0,0,0,0,7,51,0,99,102,0,2,4,0,25,31,0,5,492,0,281,300,0,1,1,0,236,4200,0,0,0,0,115,117,0,0,0,0,0,0,0,114,116,0,102,115,0,0,0,0,25,31,0,331,337,0
9/18/2025,None,Paid,HDFC SKY-Android App-ACe-Retargeting-002_Inst_esign_16thJune25,84080,1481,0.0176,27,0.0182,103,13,0.4815,0,5850.2023,N/A,0,216.6742,1,1,0,0,0,0,21,42,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
9/18/2025,None,Paid,HDFC SKY-Android App-ACe-Retargeting_trade_03June25,N/A,N/A,N/A,2,N/A,34,2,1,0,N/A,N/A,0,N/A,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,HDFCSKY - Android App - AnyTrade - 14Aug2025,4596,404,0.0879,11,0.0272,40,4,0.3636,0,3422.9718,N/A,0,311.1793,0,0,0,0,0,0,10,17,0,1,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
9/18/2025,None,Paid,UAC_Catalyst_Android_4th_Jul_2024,388491,3216,0.0083,398,0.1238,5472,284,0.7136,0,47022.4402,N/A,0,118.1468,6,6,0,1,10,0,388,2737,0,38,70,0,113,146,0,0,0,0,1,10,0,45,51,0,0,0,0,6,8,0,0,0,0,68,71,0,0,0,0,111,2366,0,0,0,0,28,28,0,0,0,0,0,0,0,28,28,0,43,49,0,1,1,0,6,8,0,51,51,0
9/18/2025,None,Paid,google-search-hdfc-sky_brand-12-NOV-2024,789,139,0.1762,1,0.0072,5,1,1,0,15357.7178,N/A,0,15357.7178,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,Email_Campaign_CTO_ETF,N/A,2,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,Email_Campaign_CTO_iNBA,N/A,10,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,Email_PL2507,N/A,5,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,Email_S3Apr25,N/A,3,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,ExpressWay_HDFCSKY,N/A,1,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,GBP_Pages,N/A,2,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,GC1_RCS,N/A,2,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,GC2_RCS,N/A,2,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,GC3_RCS,N/A,4,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,HDFC_Bank_RHS_Banner,N/A,5,N/A,1,0.2,3,0,0,0,N/A,N/A,0,N/A,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,Home_Page,N/A,3,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_ALERTBOX_DB_IPO,N/A,176,N/A,33,0.1875,830,30,0.9091,0,N/A,N/A,0,N/A,2,2,0,1,284,0,33,322,0,19,20,0,25,32,0,0,0,0,0,0,0,7,7,0,0,0,0,4,6,0,1,283,0,6,6,0,0,0,0,7,301,0,0,0,0,10,10,0,0,0,0,0,0,0,10,10,0,8,12,0,0,0,0,4,6,0,16,16,0
9/18/2025,None,Paid,MB_ALERTBOX_IMPERIA_CTO,N/A,63,N/A,1,0.0159,10,1,1,0,N/A,N/A,0,N/A,0,0,0,0,0,0,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
9/18/2025,None,Paid,MB_ALERTBOX_MF_IPO,N/A,261,N/A,41,0.1571,534,29,0.7073,0,N/A,N/A,0,N/A,1,1,0,1,13,0,41,466,0,17,19,0,20,22,0,0,0,0,1,13,0,7,8,0,0,0,0,4,5,0,0,0,0,7,9,0,0,0,0,8,384,0,0,0,0,10,11,0,0,0,0,0,0,0,10,11,0,8,10,0,0,0,0,4,5,0,19,20,0
9/18/2025,None,Paid,MB_ALERTBOX_TEMP1_MF,N/A,4,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_APPBOX_EARLY_JOBBER,N/A,132,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_APPBOX_INBA_DEMATPAGE,N/A,562,N/A,7,0.0125,33,7,1,0,N/A,N/A,0,N/A,0,0,0,0,0,0,7,12,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
9/18/2025,None,Paid,MB_APPBOX_INBA_FDRDMATURED,N/A,1235,N/A,5,0.004,22,3,0.6,0,N/A,N/A,0,N/A,0,0,0,0,0,0,5,10,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0
9/18/2025,None,Paid,MB_APPBOX_INBA_MFPAGE,N/A,1049,N/A,17,0.0162,100,13,0.7647,0,N/A,N/A,0,N/A,0,0,0,0,0,0,17,56,0,6,6,0,6,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,16,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,5,6,0
9/18/2025,None,Paid,MB_APPBOX_REST,N/A,1,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_APPBOX_SAL,N/A,47,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_APPBOX_SEASONED,N/A,32,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_APPBOX_SELF,N/A,19,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_APPBOX_SENIOR_CITIZEN,N/A,11,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_APPBOX_TRADING_OUTSIDE,N/A,12,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_APPBOX_WOMAN,N/A,15,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_Alertbox_MultipleGoals,N/A,3,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_Alertbox_ZeroHero,N/A,1,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_LINE6_DB8,N/A,2,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_PUSH_EARLY_JOBBER,N/A,10387,N/A,64,0.0062,312,38,0.5938,0,N/A,N/A,0,N/A,1,1,0,0,0,0,60,148,0,20,23,0,33,39,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,3,5,0,0,0,0,1,1,0,23,23,0
9/18/2025,None,Paid,MB_PUSH_LOANTAKER,N/A,7,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_PUSH_MIDLEVEL,N/A,17894,N/A,75,0.0042,437,50,0.6667,0,N/A,N/A,0,N/A,0,0,0,1,1,0,69,214,0,19,22,0,33,42,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,4,86,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,20,20,0
9/18/2025,None,Paid,MB_PUSH_REST,N/A,97,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_PUSH_SAL,N/A,201,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_PUSH_SEASONED,N/A,134,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_PUSH_SELF,N/A,66,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_PUSH_SENIOR,N/A,17,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_PUSH_SENIOR_CITIZEN,N/A,44,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_PUSH_TRADING_OUTSIDE,N/A,4969,N/A,21,0.0042,147,13,0.619,0,N/A,N/A,0,N/A,0,0,0,0,0,0,17,78,0,7,8,0,9,10,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,3,15,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,2,2,0,7,7,0
9/18/2025,None,Paid,MB_PUSH_TRADING_OUTSIDE_GT5TXN,N/A,73,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_PUSH_TRADING_OUTSIDE_LT5TXN,N/A,40,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_PUSH_WOMAN,N/A,31,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,MB_Push_Muhurat,N/A,3,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,NB_BB_OFFERSTAB_EARLY_JOBBER,N/A,14,N/A,1,0.0714,4,1,1,0,N/A,N/A,0,N/A,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
9/18/2025,None,Paid,NB_BB_OFFERSTAB_LOANTAKER,N/A,6,N/A,1,0.1667,4,1,1,0,N/A,N/A,0,N/A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,NB_BB_OFFERSTAB_MIDLEVEL,N/A,21,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,NB_BB_OFFERSTAB_REST,N/A,4,N/A,1,0.25,7,1,1,0,N/A,N/A,0,N/A,0,0,0,0,0,0,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
9/18/2025,None,Paid,NB_BB_OFFERSTAB_SAL,N/A,1,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,NB_BB_OFFERSTAB_SEASONED,N/A,1,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,NB_BB_OFFERSTAB_SELF,N/A,8,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,NB_BB_OFFERSTAB_TRADING_OUTSIDE,N/A,4,N/A,1,0.25,3,0,0,0,N/A,N/A,0,N/A,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0
9/18/2025,None,Paid,NB_BB_OFFERSTAB_WOMAN,N/A,4,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2025,None,Paid,NB_CP_EARLY_JOBBER,N/A,3,N/A,0,0,0,0,N/A,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
